,Combinations,Inertia,Silhouette Score,Adjusted Rand Index,Adjusted Mutual Information
940,"['std', 'min', '25%', '50%', 'slope', 'kurt', 'skew']",516.0855140781249,0.5402969815786655,0.8171393482574947,0.6835487493099688
941,"['std', 'min', '25%', '75%', 'max', 'slope', 'kurt']",584.3483153978918,0.40210534364783035,0.5987357644285785,0.6802483484099477
942,"['std', 'min', '25%', '75%', 'max', 'slope', 'skew']",654.0557472280643,0.36438533895208625,0.5971980206388844,0.6852178972295621
943,"['std', 'min', '25%', '75%', 'max', 'kurt', 'skew']",693.9403530035041,0.3556528650940253,0.5913458933935198,0.6915541118302793
944,"['std', 'min', '25%', '75%', 'slope', 'kurt', 'skew']",590.1373989376638,0.5004085218012547,0.8178318240644306,0.684934420931861
945,"['std', 'min', '25%', 'max', 'slope', 'kurt', 'skew']",670.9446492447888,0.47577841531393344,0.842465180408449,0.7233731436308602
946,"['std', 'min', '50%', '75%', 'max', 'slope', 'kurt']",609.4195505260075,0.38482930212289396,0.589645037567026,0.6772274358855968
947,"['std', 'min', '50%', '75%', 'max', 'slope', 'skew']",679.4018289126061,0.3486759828249148,0.5771641995109928,0.6731460595331707
948,"['std', 'min', '50%', '75%', 'max', 'kurt', 'skew']",717.3895323300837,0.3439885177466412,0.5853307177355956,0.6758083629740664
949,"['std', 'min', '50%', '75%', 'slope', 'kurt', 'skew']",619.01820245109,0.49059988514534886,0.8175258133057167,0.6901656284409867
950,"['std', 'min', '50%', 'max', 'slope', 'kurt', 'skew']",701.6000852188045,0.45995304628545786,0.842465180408449,0.7233731436308604
951,"['std', 'min', '75%', 'max', 'slope', 'kurt', 'skew']",770.8192299814831,0.3186042824217538,0.5594439017831464,0.6674607752322615
952,"['std', '25%', '50%', '75%', 'max', 'slope', 'kurt']",621.8862691624612,0.37133946570394205,0.5345031233353782,0.6379251338631293
953,"['std', '25%', '50%', '75%', 'max', 'slope', 'skew']",695.6193886167008,0.32451300293453333,0.5280203121180865,0.6510487537569012
954,"['std', '25%', '50%', '75%', 'max', 'kurt', 'skew']",733.0900558132009,0.43293786765623604,0.8096701681871584,0.6820707994548315
955,"['std', '25%', '50%', '75%', 'slope', 'kurt', 'skew']",624.8936729377533,0.4784345909751577,0.8171393482574947,0.6835487493099688
956,"['std', '25%', '50%', 'max', 'slope', 'kurt', 'skew']",710.402115836574,0.4466034816027295,0.8029764402374284,0.674773602960346
957,"['std', '25%', '75%', 'max', 'slope', 'kurt', 'skew']",784.1607895292366,0.4150394058298224,0.8159857734401642,0.6889136606946094
958,"['std', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",811.3021610600489,0.3994727690752792,0.8159857734401642,0.6889136606946094
959,"['min', '25%', '50%', '75%', 'max', 'slope', 'kurt']",610.0511835677854,0.37414029967555723,0.5509053585644376,0.657759790830624
960,"['min', '25%', '50%', '75%', 'max', 'slope', 'skew']",682.2366778614929,0.3334239770031847,0.5391932911700228,0.6543052955449735
961,"['min', '25%', '50%', '75%', 'max', 'kurt', 'skew']",719.2543035779861,0.43906140898536367,0.7966604719408995,0.6680143141027004
962,"['min', '25%', '50%', '75%', 'slope', 'kurt', 'skew']",611.4890326189955,0.48628726799220495,0.8171393482574947,0.6835487493099688
963,"['min', '25%', '50%', 'max', 'slope', 'kurt', 'skew']",697.969561050431,0.4567204304473581,0.8159857734401642,0.6889136606946092
964,"['min', '25%', '75%', 'max', 'slope', 'kurt', 'skew']",771.0520474288537,0.4227069456720168,0.8159857734401642,0.6889136606946094
965,"['min', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",800.0871557512912,0.2964792935305906,0.5263236399057203,0.641979531503474
966,"['25%', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",800.8000798944539,0.3942060404620758,0.7885048628946095,0.6483501931702502
967,"['mean', 'std', 'min', '25%', '50%', '75%', 'max', 'slope']",519.3794593903286,0.4093587547130352,0.5449624046845306,0.6772673469913606
968,"['mean', 'std', 'min', '25%', '50%', '75%', 'max', 'kurt']",554.0686950904777,0.4007486152015177,0.540879962451067,0.691287869258322
969,"['mean', 'std', 'min', '25%', '50%', '75%', 'max', 'skew']",623.5372924136284,0.36072028534789885,0.5374893461753737,0.690308239818927
970,"['mean', 'std', 'min', '25%', '50%', '75%', 'slope', 'kurt']",494.31115326984,0.3884943498653847,0.5288056756223147,0.6354501316411275
971,"['mean', 'std', 'min', '25%', '50%', '75%', 'slope', 'skew']",541.9339101836133,0.5048351782378526,0.8342268052130495,0.7242561293981928
972,"['mean', 'std', 'min', '25%', '50%', '75%', 'kurt', 'skew']",567.5006931296074,0.5285648235738205,0.8413050100512214,0.7241016291890615
973,"['mean', 'std', 'min', '25%', '50%', 'max', 'slope', 'kurt']",572.6348970180153,0.39964158898682206,0.571319577708095,0.6842938653727334
974,"['mean', 'std', 'min', '25%', '50%', 'max', 'slope', 'skew']",633.8147568275039,0.47364087352003936,0.8203714323276191,0.7076216365310373
975,"['mean', 'std', 'min', '25%', '50%', 'max', 'kurt', 'skew']",659.6791604509244,0.500938153184415,0.8248334476892624,0.7024124729822735
976,"['mean', 'std', 'min', '25%', '50%', 'slope', 'kurt', 'skew']",549.1004810911713,0.5452589082467091,0.8171393482574947,0.683548749309969
977,"['mean', 'std', 'min', '25%', '75%', 'max', 'slope', 'kurt']",616.2661872900156,0.3847442035457605,0.5449624046845306,0.6772673469913605
978,"['mean', 'std', 'min', '25%', '75%', 'max', 'slope', 'skew']",687.9448833064774,0.3487416391928988,0.5449624046845306,0.6772673469913606
979,"['mean', 'std', 'min', '25%', '75%', 'max', 'kurt', 'skew']",725.3456958128756,0.36254875886681776,0.5945848437116615,0.7076055789682834
980,"['mean', 'std', 'min', '25%', '75%', 'slope', 'kurt', 'skew']",623.194847564005,0.5095381755037466,0.8171393482574947,0.6835487493099688
981,"['mean', 'std', 'min', '25%', 'max', 'slope', 'kurt', 'skew']",707.9081184693698,0.4868853778100782,0.842465180408449,0.7233731436308602
982,"['mean', 'std', 'min', '50%', '75%', 'max', 'slope', 'kurt']",639.9234781911747,0.3742533880154639,0.5246298716509122,0.65006212813478
983,"['mean', 'std', 'min', '50%', '75%', 'max', 'slope', 'skew']",712.0847497197839,0.35488266352774606,0.6035121569884005,0.6818532331962096
984,"['mean', 'std', 'min', '50%', '75%', 'max', 'kurt', 'skew']",746.9948607515104,0.3326406639165311,0.5391076000552799,0.6907750907657265
985,"['mean', 'std', 'min', '50%', '75%', 'slope', 'kurt', 'skew']",651.8323642679796,0.48882420433914786,0.8203714323276191,0.7076216365310374
986,"['mean', 'std', 'min', '50%', 'max', 'slope', 'kurt', 'skew']",737.1350613124794,0.47239002808960334,0.8291486928049696,0.7047955886610852
987,"['mean', 'std', 'min', '75%', 'max', 'slope', 'kurt', 'skew']",805.9219603267477,0.3403474412398156,0.5853307177355956,0.6758083629740667
988,"['mean', 'std', '25%', '50%', '75%', 'max', 'slope', 'kurt']",650.2650340263029,0.36571483160586193,0.5084582086088454,0.6304369963780265
989,"['mean', 'std', '25%', '50%', '75%', 'max', 'slope', 'skew']",722.9650338720437,0.32581822058243143,0.5280203121180865,0.6510487537569012
990,"['mean', 'std', '25%', '50%', '75%', 'max', 'kurt', 'skew']",758.6501244567454,0.3211371195537705,0.5087675655705528,0.6457996344884386
991,"['mean', 'std', '25%', '50%', '75%', 'slope', 'kurt', 'skew']",657.7310647625662,0.49125521494255575,0.8166008480137901,0.6836959347879967
992,"['mean', 'std', '25%', '50%', 'max', 'slope', 'kurt', 'skew']",744.0454973804264,0.4641296571899442,0.8159857734401642,0.6889136606946094
993,"['mean', 'std', '25%', '75%', 'max', 'slope', 'kurt', 'skew']",817.1279837588495,0.43420807368004594,0.8159857734401642,0.6889136606946092
994,"['mean', 'std', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",843.7362103342558,0.2964004240416243,0.5218558953137342,0.6492510427530012
995,"['mean', 'min', '25%', '50%', '75%', 'max', 'slope', 'kurt']",635.7326479523352,0.3700979028540753,0.5084582086088454,0.6304369963780265
996,"['mean', 'min', '25%', '50%', '75%', 'max', 'slope', 'skew']",710.3179449465233,0.3347621877378298,0.5121568757570483,0.6315070234426957
997,"['mean', 'min', '25%', '50%', '75%', 'max', 'kurt', 'skew']",744.0303199263338,0.32877630675243413,0.5190169333443324,0.648610585753673
998,"['mean', 'min', '25%', '50%', '75%', 'slope', 'kurt', 'skew']",645.1993826709866,0.49974288122556737,0.8166788084527921,0.6894714480793422
999,"['mean', 'min', '25%', '50%', 'max', 'slope', 'kurt', 'skew']",730.9367552800442,0.4711475231575153,0.8159857734401642,0.6889136606946092
1000,"['mean', 'min', '25%', '75%', 'max', 'slope', 'kurt', 'skew']",803.9970108114077,0.4384591570426577,0.8014375821046658,0.6623514540286639
1001,"['mean', 'min', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",829.1320394074507,0.3096937754047042,0.5246298716509122,0.65006212813478
1002,"['mean', '25%', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",833.2420488887597,0.41674616293597344,0.7885048628946095,0.6483501931702501
1003,"['std', 'min', '25%', '50%', '75%', 'max', 'slope', 'kurt']",646.5558000843956,0.3813494938545626,0.5580613569373125,0.6812053879029766
1004,"['std', 'min', '25%', '50%', '75%', 'max', 'slope', 'skew']",718.2886420512127,0.3501031856571333,0.5722359240885907,0.6771919118549943
1005,"['std', 'min', '25%', '50%', '75%', 'max', 'kurt', 'skew']",753.6192601911516,0.32949048079116006,0.540879962451067,0.691287869258322
1006,"['std', 'min', '25%', '50%', '75%', 'slope', 'kurt', 'skew']",680.1542896104237,0.5323992861994808,0.8836634879156131,0.7987572490393363
1007,"['std', 'min', '25%', '50%', 'max', 'slope', 'kurt', 'skew']",740.2125043544045,0.46963430506447623,0.8159857734401642,0.6889136606946094
1008,"['std', 'min', '25%', '75%', 'max', 'slope', 'kurt', 'skew']",811.5784791554443,0.3429772840528402,0.5896511174989107,0.66734872106252
1009,"['std', 'min', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",836.2181091384731,0.32702599225126255,0.5771641995109928,0.6731460595331709
1010,"['std', '25%', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",846.7512930861097,0.41966340252068823,0.8159857734401642,0.6889136606946094
1011,"['min', '25%', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",833.6425509857271,0.4261510276615209,0.8159857734401642,0.6889136606946094
1012,"['mean', 'std', 'min', '25%', '50%', '75%', 'max', 'slope', 'kurt']",673.5689003142164,0.3728589038895451,0.5428048965505465,0.6766235376084614
1013,"['mean', 'std', 'min', '25%', '50%', '75%', 'max', 'slope', 'skew']",744.6191923858905,0.3384054368573195,0.5449624046845306,0.6772673469913605
1014,"['mean', 'std', 'min', '25%', '50%', '75%', 'max', 'kurt', 'skew']",779.572850428915,0.34022103966913925,0.5428064303897903,0.6918469856340902
1015,"['mean', 'std', 'min', '25%', '50%', '75%', 'slope', 'kurt', 'skew']",686.1008653941855,0.5043858251349719,0.8166008480137901,0.6836959347879967
1016,"['mean', 'std', 'min', '25%', '50%', 'max', 'slope', 'kurt', 'skew']",773.1796985840177,0.48012762518368535,0.8159857734401642,0.6889136606946094
1017,"['mean', 'std', 'min', '25%', '75%', 'max', 'slope', 'kurt', 'skew']",843.2063745065942,0.32875058591079875,0.5449624046845306,0.6772673469913605
1018,"['mean', 'std', 'min', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",866.3825519049809,0.31169532251904924,0.5408014912679067,0.6760263504700105
1019,"['mean', 'std', '25%', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",876.9754101550791,0.3051378168810196,0.5095369738730481,0.6307513234518001
1020,"['mean', 'min', '25%', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",862.295466265593,0.3113533828605253,0.529946699775912,0.6516088413170966
1021,"['std', 'min', '25%', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",873.4889853753936,0.3087094435996237,0.5408014912679067,0.6760263504700105
1022,"['mean', 'std', 'min', '25%', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",898.8582930776535,0.3195730516895184,0.5428048965505465,0.6766235376084614
